node_id,longitude,latitude
JP_663117064,-34.8605861,-7.1831126
JP_663117065,-34.859945,-7.1829622
JP_663117066,-34.8590277,-7.1838031
JP_663117067,-34.8593501,-7.1825987
JP_663117069,-34.8590116,-7.1829303
JP_663117071,-34.8584819,-7.1834119
JP_663117072,-34.8623751,-7.1758276
JP_663117073,-34.8577597,-7.181124
JP_663117074,-34.857806,-7.1802744
JP_663117075,-34.8570335,-7.1815864
JP_663117076,-34.8599187,-7.181773
JP_663117078,-34.8604117,-7.1837339
JP_663117079,-34.8597251,-7.1837699
JP_663117080,-34.8579151,-7.1838508
JP_663117082,-34.8610863,-7.1812125
JP_663117083,-34.8604319,-7.1811074
JP_663117084,-34.8597874,-7.1812441
JP_663117086,-34.8599247,-7.1798492
JP_663117087,-34.8599732,-7.1793563
JP_663117088,-34.860975,-7.1794455
JP_663117089,-34.8592356,-7.1812165
JP_663117090,-34.859308,-7.1796544
JP_663117091,-34.8586616,-7.1811819
JP_663117092,-34.858734,-7.1798846
JP_663117093,-34.8582137,-7.1811526
JP_663117094,-34.8582552,-7.1800788
JP_663117095,-34.8573098,-7.1810881
JP_663117096,-34.8602307,-7.181299
JP_663117099,-34.864546,-7.1993512
JP_663117100,-34.864166,-7.1987572
JP_663117101,-34.867309,-7.1848263
JP_663117103,-34.85701,-7.1951839
JP_663117104,-34.8646546,-7.199331
JP_663117107,-34.8648226,-7.1994862
JP_663117112,-34.8646814,-7.1997043
JP_663117114,-34.8645356,-7.1996832
JP_663117118,-34.8644489,-7.1994712
JP_663117119,-34.864474,-7.1994155
JP_663117124,-34.8650693,-7.198104
JP_663117131,-34.8584485,-7.1992933
JP_663117132,-34.8584096,-7.1980257
JP_663117133,-34.8617072,-7.1992016
JP_663117134,-34.8616469,-7.1968053
JP_663117663,-34.8499364,-7.1698665
JP_663117665,-34.8488985,-7.1704423
JP_663117666,-34.8496078,-7.1696203
JP_663117671,-34.8517348,-7.1678705
JP_663117672,-34.8521398,-7.167637
JP_663117673,-34.852235,-7.1678013
JP_663117674,-34.8526517,-7.1675787
JP_663117675,-34.8505855,-7.1687268
JP_663117676,-34.8503689,-7.1683482
JP_663117677,-34.8503508,-7.1683216
JP_663117678,-34.8501181,-7.1679198
JP_663117679,-34.8507806,-7.1681187
JP_663117681,-34.8511836,-7.168796
JP_663117682,-34.8503823,-7.1674554
JP_663117683,-34.8516691,-7.1687221
JP_663117685,-34.852178,-7.1686256
JP_663117686,-34.8510008,-7.1666695
JP_663117687,-34.8526655,-7.1685431
JP_663117688,-34.8515497,-7.1666061
JP_663117689,-34.853155,-7.1684646
JP_663117690,-34.8520719,-7.1665943
JP_663117693,-34.8526329,-7.1665422
JP_663117694,-34.8507581,-7.16682
JP_663117695,-34.8556361,-7.1743746
JP_663117696,-34.8565722,-7.1732409
JP_663117697,-34.8575491,-7.172034
JP_663117698,-34.8585617,-7.1708488
JP_663117699,-34.8597364,-7.1717494
JP_663117700,-34.8614886,-7.1730306
JP_663117701,-34.8601824,-7.1713967
JP_663117702,-34.8619366,-7.172678
JP_663117703,-34.8606062,-7.1710574
JP_663117704,-34.8562941,-7.1730276
JP_663117705,-34.8572769,-7.1717885
JP_663117706,-34.8579119,-7.1723221
JP_663117707,-34.8583317,-7.172682
JP_663117708,-34.857354,-7.1738736
JP_663117709,-34.8569296,-7.1735237
JP_663117710,-34.8559963,-7.174668
JP_663117713,-34.8558154,-7.1765252
JP_663117716,-34.8552346,-7.1760505
JP_663117717,-34.8548806,-7.1757668
JP_663117719,-34.8538524,-7.1770238
JP_663117720,-34.8558721,-7.1745688
JP_663117722,-34.8587789,-7.1756067
JP_663117724,-34.8591011,-7.1752652
JP_663117726,-34.8576321,-7.1760211
JP_663117729,-34.854578,-7.1775009
JP_663117732,-34.8575284,-7.1769479
JP_663117734,-34.8578518,-7.1766149
JP_663117736,-34.8581675,-7.1762665
JP_663117738,-34.8584677,-7.17594
JP_663117739,-34.8635687,-7.1835663
JP_663117740,-34.8643063,-7.1835171
JP_663117742,-34.8584698,-7.1784342
JP_663117743,-34.8572301,-7.1772764
JP_663117745,-34.8723207,-7.1853539
JP_663117746,-34.8718704,-7.1863718
JP_663117747,-34.8718607,-7.1853572
JP_663117749,-34.8727787,-7.1853519
JP_663117751,-34.873238,-7.1853468
JP_663117752,-34.86379,-7.1820707
JP_663117754,-34.8737215,-7.1834778
JP_663117755,-34.8724589,-7.1853532
JP_663117756,-34.8724495,-7.1848929
JP_663117757,-34.8724388,-7.1844418
JP_663117758,-34.87243,-7.1839728
JP_663117759,-34.8737394,-7.1853504
JP_663117760,-34.8714222,-7.1853626
JP_663117761,-34.8712257,-7.1848982
JP_663117762,-34.8710655,-7.1844471
JP_663118426,-34.8725851,-7.1368934
JP_663118429,-34.8824401,-7.143837
JP_663118430,-34.8867711,-7.1389319
JP_663118431,-34.8877186,-7.1378533
JP_663118432,-34.8818721,-7.143735
JP_663118433,-34.8862924,-7.138534
JP_663118434,-34.8872613,-7.1374322
JP_663118435,-34.8808073,-7.128488
JP_663118436,-34.8789547,-7.1285319
JP_663118441,-34.875815,-7.1263667
JP_663118449,-34.8858431,-7.1278769
JP_663118453,-34.8853791,-7.126811
JP_663118454,-34.8855923,-7.1258076
JP_663118455,-34.885603,-7.1257104
JP_663118457,-34.8828873,-7.1266965
JP_663118458,-34.878168,-7.1347894
JP_663118459,-34.8781512,-7.1331646
JP_663118460,-34.8746561,-7.13093
JP_663118461,-34.8774505,-7.1309304
JP_663118462,-34.878841,-7.1309318
JP_663118463,-34.8804478,-7.1309522
JP_663118465,-34.889688,-7.1395154
JP_663118466,-34.8893072,-7.1389219
JP_663118467,-34.8881954,-7.1372186
JP_663118469,-34.887042,-7.1359677
JP_663118473,-34.8799744,-7.1342804
JP_663118474,-34.8788211,-7.1346004
JP_663118475,-34.8774733,-7.1349996
JP_663118476,-34.875758,-7.1354249
JP_663118477,-34.8835444,-7.1433571
JP_663118478,-34.8875208,-7.1397276
JP_663118479,-34.883865,-7.1438947
JP_663118480,-34.8879111,-7.1402699
JP_663118481,-34.8887345,-7.13953
JP_663118482,-34.8887949,-7.1394728
JP_663118483,-34.8905048,-7.1377083
JP_663118484,-34.8889592,-7.1514064
JP_663118485,-34.8896196,-7.1509912
JP_663118486,-34.8906485,-7.1503735
JP_663118488,-34.8922536,-7.148109
JP_663118489,-34.8917084,-7.1467417
JP_663118490,-34.8910908,-7.1454436
JP_663118491,-34.8903257,-7.1440284
JP_663118492,-34.8897169,-7.1428415
JP_663118493,-34.8871547,-7.1392852
JP_663118494,-34.8857968,-7.1381161
JP_663118495,-34.8928933,-7.1574796
JP_663118496,-34.8934371,-7.160071
JP_663118497,-34.8922924,-7.1527123
JP_663118498,-34.8918962,-7.1510398
JP_663118512,-34.8928299,-7.1605438
JP_663118517,-34.8933905,-7.1609377
JP_663118519,-34.8936071,-7.1608171
JP_663118528,-34.8937677,-7.1616684
JP_663118530,-34.8974141,-7.162528
JP_663118531,-34.8977387,-7.1616192
JP_663118532,-34.89796,-7.1609938
JP_663118533,-34.898188,-7.1603724
JP_663118534,-34.8983918,-7.159763
JP_663118535,-34.8986131,-7.1591415
JP_663118536,-34.8988169,-7.1585374
JP_663118538,-34.8988612,-7.1620277
JP_663118540,-34.8990838,-7.161397
JP_663118541,-34.8975335,-7.1608368
JP_663118542,-34.899293,-7.1607809
JP_663118543,-34.8995036,-7.1601701
JP_663118544,-34.8997423,-7.1595354
JP_663118545,-34.8999515,-7.1589193
JP_663118549,-34.8990932,-7.1577177
JP_663118550,-34.8993276,-7.1571216
JP_663118553,-34.8974785,-7.158741
JP_663118554,-34.8968951,-7.1585441
JP_663118557,-34.8975241,-7.1601449
JP_663118562,-34.8975027,-7.1594449
JP_663118563,-34.8977011,-7.1581263
JP_663118564,-34.8982389,-7.1566359
JP_663118565,-34.8984844,-7.1560145
JP_663118568,-34.8969367,-7.1566519
JP_663118571,-34.8968589,-7.1578588
JP_663118572,-34.8970139,-7.1613452
JP_663118584,-34.8976079,-7.1563359
JP_663118587,-34.897553,-7.1540711
JP_663118589,-34.8972552,-7.1554556
JP_663118601,-34.8866109,-7.1405547
JP_663118602,-34.8858927,-7.1399385
JP_663118603,-34.8854361,-7.139544
JP_669527915,-34.823855,-7.1208042
JP_669527916,-34.8238884,-7.1220844
JP_669527923,-34.823297,-7.1272517
JP_669527928,-34.819244,-7.136391
JP_669531022,-34.8245621,-7.1091888
JP_669531025,-34.8224655,-7.1131703
JP_669531027,-34.8231274,-7.1109854
JP_670384877,-34.8300257,-7.0781017
JP_670384888,-34.83001,-7.0765601
JP_670384900,-34.8308441,-7.0729837
JP_670388890,-34.8349962,-7.0706097
JP_670398027,-34.8425455,-7.0798639
JP_670398032,-34.8418951,-7.0796457
JP_670398035,-34.8396836,-7.0788578
JP_670398038,-34.8429606,-7.0779095
JP_670398041,-34.8423283,-7.0776973
JP_670398052,-34.8420466,-7.0790055
JP_670398055,-34.8421808,-7.0783494
JP_670398089,-34.8437505,-7.0775149
JP_670398090,-34.84308,-7.0773053
JP_670398091,-34.8409683,-7.0765064
JP_670398093,-34.8424074,-7.0804988
JP_670398095,-34.843488,-7.0786157
JP_670398098,-34.8352285,-7.0815701
JP_670398099,-34.8345265,-7.0798348
JP_670398101,-34.8345257,-7.0815688
JP_670398103,-34.8339074,-7.0801201
JP_670398104,-34.8386195,-7.0816308
JP_670398108,-34.8450226,-7.0800276
JP_670398111,-34.8431987,-7.0800942
JP_670398112,-34.8462228,-7.0790548
JP_670398113,-34.8435956,-7.0781511
JP_670398118,-34.8379442,-7.081606
JP_670398120,-34.8373147,-7.0816012
JP_670398131,-34.8364502,-7.0795631
JP_670398132,-34.8359544,-7.0815881
JP_670398134,-34.8366368,-7.0815907
JP_670398141,-34.8362591,-7.0815893
JP_670398142,-34.8355807,-7.0830876
JP_670398143,-34.8355906,-7.0815754
JP_670398144,-34.8349227,-7.0815714
JP_670398147,-34.8349306,-7.0830786
JP_670398149,-34.8344627,-7.0830773
JP_670398152,-34.8396948,-7.0824377
JP_670398153,-34.8376438,-7.0824212
JP_670398162,-34.8368984,-7.0815917
JP_670398173,-34.8387033,-7.0853138
JP_670398178,-34.839862,-7.0846664
JP_670398190,-34.8399622,-7.0839152
JP_670398192,-34.8376431,-7.0838991
JP_670398194,-34.8376371,-7.08161
JP_670398215,-34.8421298,-7.081795
JP_670398216,-34.8396555,-7.0812241
JP_670398218,-34.842099,-7.0824591
JP_670398220,-34.8420614,-7.0831179
JP_670398221,-34.8420313,-7.0837962
JP_670398222,-34.8402201,-7.0833842
JP_670398225,-34.8440516,-7.0841626
JP_670398226,-34.8440798,-7.0835012
JP_670398228,-34.8446631,-7.083436
JP_670398229,-34.8446437,-7.0827526
JP_670398230,-34.842744,-7.0828611
JP_670398231,-34.842077,-7.0828719
JP_670398236,-34.8460673,-7.082555
JP_670398237,-34.8441146,-7.0828065
JP_670398238,-34.8427682,-7.0824964
JP_670398239,-34.8441289,-7.0821234
JP_670398242,-34.8460472,-7.0832337
JP_670398243,-34.8427212,-7.0832084
JP_670398244,-34.8460284,-7.0839164
JP_670398251,-34.8461021,-7.081819
JP_670398252,-34.8446658,-7.0820672
JP_670398254,-34.8447148,-7.0813685
JP_670398256,-34.842791,-7.0818363
JP_670398294,-34.8426629,-7.0846198
JP_670398295,-34.8428164,-7.0811216
JP_670398298,-34.8419985,-7.0844433
JP_670398299,-34.8421761,-7.0810823
JP_670398305,-34.846129,-7.0811828
JP_670602676,-34.8696403,-7.0997279
JP_670602678,-34.8690905,-7.0995014
JP_670602679,-34.8684977,-7.099276
JP_670602680,-34.8674534,-7.0988784
JP_670602681,-34.866379,-7.0984724
JP_670602683,-34.8668986,-7.1002144
JP_670602684,-34.8671717,-7.0995505
JP_670602687,-34.8682351,-7.0999739
JP_670602688,-34.8679816,-7.1006399
JP_670602790,-34.8628794,-7.1040347
JP_670602791,-34.8638853,-7.1041387
JP_670602793,-34.8644753,-7.1041758
JP_670602796,-34.870101,-7.0985765
JP_670602798,-34.8693835,-7.1004069
JP_670602800,-34.8693208,-7.1009101
JP_670602805,-34.8687347,-7.1009206
JP_670602812,-34.8658471,-7.0990599
JP_671146086,-34.8889122,-7.1213076
JP_671146098,-34.8894353,-7.1216991
JP_671146100,-34.8898919,-7.1230795
JP_671146101,-34.8903814,-7.1242213
JP_671146121,-34.889463,-7.125078
JP_671146128,-34.8907206,-7.1241646
JP_671146129,-34.8905846,-7.1232851
JP_671146130,-34.8905383,-7.1230695
JP_671147322,-34.872361,-7.1387689
JP_671147324,-34.8729189,-7.1380037
JP_671147325,-34.8739326,-7.137166
JP_671147339,-34.8757378,-7.129481
JP_671147340,-34.8758919,-7.1291503
JP_671147342,-34.8770238,-7.1279607
JP_671147346,-34.8788345,-7.1254895
JP_671147353,-34.8850447,-7.1227047
JP_671147354,-34.8854031,-7.122796
JP_671147355,-34.8864828,-7.1229811
JP_671147356,-34.887548,-7.1230053
JP_671147364,-34.8960409,-7.1235959
JP_671147390,-34.8965773,-7.1237576
JP_671857954,-34.8827659,-7.1232615
JP_671857955,-34.8836611,-7.1229717
JP_671857956,-34.8844537,-7.1227459
JP_671860283,-34.878577,-7.1227402
JP_672964412,-34.844655,-7.1486578
JP_672964413,-34.8448829,-7.1492674
JP_694398316,-34.8597948,-7.1309123
JP_694398351,-34.859823,-7.1283653
JP_694398379,-34.8603726,-7.1288624
JP_694398401,-34.8581144,-7.1311465
JP_694398417,-34.8587233,-7.1302922
JP_694398544,-34.8767363,-7.1282555
JP_694398668,-34.872534,-7.138512
JP_694398686,-34.8751263,-7.1361187
JP_697330707,-34.8966832,-7.1240576
JP_697330711,-34.8982805,-7.1246219
JP_697330884,-34.8940265,-7.1238008
JP_697330913,-34.8965049,-7.1235726
JP_697330977,-34.8938334,-7.1235912
JP_697330984,-34.8939709,-7.1234475
JP_697330997,-34.8944014,-7.1238833
JP_697331011,-34.8942565,-7.1240403
JP_697331020,-34.8938837,-7.1231714
JP_697331238,-34.8933072,-7.1218978
JP_697338528,-34.8974477,-7.1243211
JP_697338531,-34.8976696,-7.1237354
JP_697338549,-34.8984972,-7.1239612
JP_697338557,-34.8999059,-7.1256532
JP_697338629,-34.8975771,-7.1259852
JP_697338633,-34.8966226,-7.1257117
JP_697338642,-34.8970923,-7.1242014
JP_733199703,-34.82244,-7.1963884
JP_733199711,-34.8223529,-7.1963597
JP_733199778,-34.8224719,-7.195796
JP_733199791,-34.8227903,-7.1961161
JP_733199795,-34.8227599,-7.1962237
JP_733199806,-34.8221897,-7.1960758
JP_733310722,-34.8919458,-7.1197021
JP_733310739,-34.8919205,-7.1190418
JP_733310741,-34.8917218,-7.1190387
JP_733312438,-34.8910077,-7.1194954
JP_733312442,-34.8906052,-7.1193942
JP_733312443,-34.8902392,-7.11833
JP_733312444,-34.8906388,-7.1182716
JP_733312454,-34.8912434,-7.1179858
JP_733312458,-34.8904324,-7.1187106
JP_733312462,-34.8907333,-7.1185265
JP_733312474,-34.8923783,-7.1190174
JP_733327641,-34.8890537,-7.1184152
JP_733327649,-34.888251,-7.1132893
JP_733327654,-34.8878997,-7.1206156
JP_733327655,-34.8872191,-7.1186068
JP_742390722,-34.8475334,-7.1482638
JP_742390859,-34.8472707,-7.147678
JP_742390864,-34.8469969,-7.1471069
JP_742390868,-34.8469444,-7.1470496
JP_742391026,-34.8485438,-7.1471798
JP_742391380,-34.8488124,-7.1477433
JP_742391481,-34.847809,-7.1488615
JP_742399328,-34.8507664,-7.1375868
JP_742399329,-34.8510011,-7.1379623
JP_742399330,-34.8517236,-7.1397488
JP_742399333,-34.8513882,-7.1391986
JP_742399335,-34.8502568,-7.1369729
JP_742399341,-34.8502909,-7.1371386
JP_742399346,-34.8505775,-7.1371119
JP_742399349,-34.8505291,-7.1368846
JP_742399350,-34.8459642,-7.1481681
JP_742399351,-34.8505935,-7.1511974
JP_742399352,-34.8500206,-7.1493219
JP_742399353,-34.8485296,-7.1498389
JP_742399354,-34.852805,-7.1562617
JP_742399355,-34.8456977,-7.1475607
JP_748129859,-34.8846897,-7.1185949
JP_748129862,-34.8854327,-7.118523
JP_748129926,-34.8869863,-7.1179819
JP_748129928,-34.8886661,-7.1176407
JP_748129935,-34.888977,-7.116833
JP_748130223,-34.8863517,-7.1207984
JP_748130226,-34.8859981,-7.1196715
JP_748130251,-34.8871507,-7.1192603
JP_748130258,-34.884856,-7.1201173
JP_748175731,-34.8854376,-7.1174111
JP_748175779,-34.8872058,-7.1196689
JP_748175785,-34.8861239,-7.1201158
JP_748175796,-34.8849151,-7.1206136
JP_748175821,-34.8893193,-7.1230486
JP_748175825,-34.8891918,-7.1228347
JP_748175835,-34.8879164,-7.1222012
JP_748175849,-34.8874672,-7.1221426
JP_748175920,-34.8860874,-7.1173456
JP_748175945,-34.8876516,-7.1144948
JP_748175946,-34.8883362,-7.1140057
JP_769262866,-34.8039982,-7.1839874
JP_769262875,-34.8041886,-7.1843154
JP_769262882,-34.7956803,-7.1530058
JP_770260450,-34.8914724,-7.1171996
JP_799966470,-34.8710939,-7.1443458
JP_799966475,-34.8700261,-7.1455866
JP_799966478,-34.8703822,-7.1440792
JP_799966483,-34.8712009,-7.1420823
JP_799966497,-34.8739564,-7.1371457
JP_799966499,-34.8737493,-7.136437
JP_799966520,-34.8761451,-7.145956
JP_799966521,-34.8742305,-7.1454197
JP_799966522,-34.8736087,-7.1451987
JP_799966523,-34.8729705,-7.1449583
JP_799966524,-34.871716,-7.1445538
JP_799966547,-34.8713122,-7.1366463
JP_799983399,-34.8719952,-7.1226171
JP_818108709,-34.8522051,-7.1104763
JP_818939265,-34.8537476,-7.1098887
JP_818939266,-34.8531007,-7.1096782
JP_818939267,-34.85212,-7.1093767
JP_818939268,-34.8529032,-7.1104718
JP_818939274,-34.8534906,-7.1081404
JP_818939276,-34.8538659,-7.1065748
JP_818939277,-34.8541082,-7.105485
JP_818939279,-34.8561242,-7.1060336
JP_818939281,-34.8558761,-7.1069718
JP_818939282,-34.8554818,-7.1086406
JP_818939284,-34.8550244,-7.1104892
JP_818939286,-34.8577424,-7.1077917
JP_818984967,-34.8467938,-7.1110389
JP_830358154,-34.8552065,-7.1285467
JP_830358156,-34.8560112,-7.1285328
JP_830358160,-34.8547905,-7.1301187
JP_830358162,-34.8550104,-7.1305091
JP_830358174,-34.8570791,-7.1298703
JP_830358184,-34.8582128,-7.1229622
JP_830358185,-34.8574774,-7.1241295
JP_830358247,-34.8625199,-7.1265049
JP_830358248,-34.8626916,-7.1268682
JP_830358265,-34.8608637,-7.1272647
JP_830358270,-34.8619674,-7.1267644
JP_830358275,-34.8621474,-7.1271295
JP_830363240,-34.8577468,-7.1316251
JP_830363244,-34.8560451,-7.1301764
JP_830363263,-34.8572769,-7.132255
JP_830363266,-34.8552287,-7.1305295
JP_830363281,-34.8582861,-7.1298597
JP_830363282,-34.85793,-7.1292602
JP_830363304,-34.8592631,-7.1295583
JP_830363314,-34.8599826,-7.1285941
JP_830363326,-34.8573996,-7.1303481
JP_830367967,-34.8626366,-7.1294631
JP_830367972,-34.8630229,-7.1302443
JP_845016702,-34.8664387,-7.1186951
JP_860243261,-34.8974012,-7.1748046
JP_860243266,-34.8963413,-7.1745608
JP_860243275,-34.8963257,-7.1744418
JP_860243280,-34.8954271,-7.1753396
JP_860243285,-34.8948781,-7.1746788
JP_860243292,-34.8969585,-7.1749313
JP_860243300,-34.8954698,-7.1758603
JP_860243302,-34.8958947,-7.1756147
JP_860243304,-34.8966264,-7.1753879
JP_860243305,-34.8960368,-7.1760684
JP_860243306,-34.8979788,-7.1765727
JP_860243308,-34.8961117,-7.1730848
JP_860243309,-34.8957897,-7.1730686
JP_860243312,-34.89598,-7.1722103
JP_860243314,-34.8946888,-7.1764636
JP_860243316,-34.8951249,-7.1763385
JP_860243319,-34.8955621,-7.1762108
JP_860243321,-34.8967731,-7.1758329
JP_860243322,-34.8960234,-7.1777011
JP_860243329,-34.8950243,-7.1760232
JP_860243339,-34.8967062,-7.1722866
JP_860243340,-34.896371,-7.1722514
JP_860243341,-34.8955382,-7.1721639
JP_860243347,-34.8966645,-7.1734277
JP_860243349,-34.8965822,-7.173102
JP_860243350,-34.8965273,-7.172885
JP_860243357,-34.8973953,-7.1731459
JP_860243358,-34.8964594,-7.1731003
JP_860243364,-34.896388,-7.1734113
JP_860243375,-34.8959973,-7.1744686
JP_860243376,-34.8957988,-7.1737445
JP_860243377,-34.8961557,-7.1737638
JP_860243378,-34.8965007,-7.1737824
JP_860243379,-34.8968362,-7.1738006
JP_860243380,-34.8972143,-7.173821
JP_860243383,-34.8966745,-7.1744134
JP_860243384,-34.8969913,-7.1743875
JP_860243389,-34.897349,-7.1743584
JP_860243396,-34.89711,-7.1734604
JP_860243398,-34.8952237,-7.1733423
JP_860243539,-34.8954937,-7.1582646
JP_860243540,-34.8943464,-7.1585288
JP_860243541,-34.8931924,-7.1588036
JP_860243542,-34.8919706,-7.1590471
JP_860243543,-34.8916031,-7.159063
JP_860243545,-34.8911002,-7.1592174
JP_860243546,-34.8902473,-7.1597137
JP_860243547,-34.8893769,-7.1602234
JP_860243548,-34.8885173,-7.1606851
JP_860243549,-34.8905759,-7.1602766
JP_860243550,-34.8896934,-7.1607663
JP_860243551,-34.8907462,-7.1624655
JP_860243552,-34.8912638,-7.1621767
JP_860243553,-34.8917466,-7.1619066
JP_860243554,-34.8927149,-7.1613877
JP_860243555,-34.8916065,-7.1631448
JP_860243556,-34.8913966,-7.16254
JP_860243557,-34.8943806,-7.1608434
JP_860243558,-34.8936456,-7.161075
JP_860243561,-34.8946112,-7.1593185
JP_860243562,-34.8941512,-7.1593877
JP_860243563,-34.8933399,-7.1594995
JP_860243564,-34.8920725,-7.1597137
JP_860243565,-34.8954119,-7.1576293
JP_860243573,-34.8914677,-7.1613291
JP_860243574,-34.8910674,-7.160721
JP_860243575,-34.8907234,-7.1601967
JP_860243576,-34.8902258,-7.1611881
JP_860243577,-34.8906443,-7.1609512
JP_860243578,-34.8915173,-7.1604602
JP_860243579,-34.8919223,-7.1602101
JP_860243580,-34.8909916,-7.1615886
JP_860243581,-34.8919116,-7.1610723
JP_860243582,-34.8919076,-7.1623457
JP_860243583,-34.8887285,-7.1646517
JP_860243584,-34.8883402,-7.1633065
JP_860243585,-34.8887674,-7.1630922
JP_860243586,-34.8885032,-7.1629153
JP_860243587,-34.8880452,-7.1622992
JP_860243588,-34.8886527,-7.1626984
JP_860243589,-34.8896089,-7.1623923
JP_860243590,-34.888308,-7.1615873
JP_860243591,-34.8899321,-7.1606492
JP_860243592,-34.8914355,-7.1597803
JP_860243593,-34.8905899,-7.1618082
JP_860243594,-34.8900799,-7.1647422
JP_860243595,-34.889224,-7.1647435
JP_860243597,-34.8891395,-7.1644468
JP_860243598,-34.8889786,-7.1639332
JP_860243599,-34.8898637,-7.1637176
JP_860243600,-34.8899764,-7.1642931
JP_860243602,-34.8909534,-7.1635253
JP_860243603,-34.8902253,-7.1653375
JP_860243604,-34.8906449,-7.164862
JP_860243605,-34.8904096,-7.1636178
JP_860243606,-34.8901172,-7.1621049
JP_860243607,-34.8944067,-7.1614316
JP_860243609,-34.8934338,-7.1624495
JP_860243610,-34.8929523,-7.1626385
JP_860243611,-34.8923703,-7.1628234
JP_860243612,-34.893239,-7.1630983
JP_860243613,-34.8926076,-7.1620916
JP_860243614,-34.8926868,-7.1632466
JP_860243615,-34.8950364,-7.1611961
JP_860243616,-34.8949747,-7.1600011
JP_860243617,-34.8957485,-7.1625387
JP_860243618,-34.8957096,-7.1621229
JP_860243619,-34.8956841,-7.1616565
JP_860243620,-34.8956493,-7.1609565
JP_860243621,-34.8955889,-7.159755
JP_860243625,-34.8946783,-7.1613424
JP_860243627,-34.8917574,-7.1599799
JP_860243628,-34.8920873,-7.1598521
JP_860243629,-34.890828,-7.1586479
JP_860243631,-34.893081,-7.1619133
JP_860243633,-34.8943645,-7.1602194
JP_860243634,-34.8907844,-7.1551156
JP_860243635,-34.8908615,-7.1557936
JP_860243636,-34.8909245,-7.1566186
JP_860243637,-34.8905396,-7.1550638
JP_860243638,-34.8914261,-7.1549626
JP_860243639,-34.8914948,-7.1546829
